每	B-r	O
院	E-n	O
还	S-d	O
会	S-v	O
对	S-p	O
医	B-vn	B-gro
护	E-vn	I-gro
人	B-n	I-gro
员	E-n	E-gro
和	S-cc	O
探	B-v	O
视	E-v	O
的	S-ude1	O
家	B-n	O
属	E-n	O
进	B-vx	O
行	E-vx	O
防	B-vn	O
护	E-vn	O
管	B-vn	O
理	E-vn	O
，	S-wd	O
根	B-p	O
据	E-p	O
需	B-v	O
要	E-v	O
提	B-v	O
供	E-v	O
相	B-vi	O
应	E-vi	O
的	S-ude1	O
防	B-vn	O
护	E-vn	O
用	B-n	O
品	E-n	O
，	S-wd	O
如	S-c	O
发	B-v	O
放	E-v	O
口	B-n	O
罩	E-n	O
、	S-wn	O
做	S-v	O
好	S-a	O
手	S-n	S-nb
卫	B-an	O
生	E-an	O
。	S-wj	O

李	S-nr1	B-nr
六	B-nr2	I-nr
亿	E-nr2	E-nr
举	B-vi	O
例	E-vi	O
说	S-v	O
，	S-wd	O
现	B-t	O
在	E-t	O
在	S-p	O
医	B-n	O
院	E-n	O
，	S-wd	O
关	B-p	O
于	E-p	O
手	S-n	S-nb
卫	B-an	O
生	E-an	O
的	S-ude1	O
设	B-n	O
施	E-n	O
和	S-cc	O
速	B-n	O
干	I-n	O
型	E-n	O
消	B-n	O
毒	I-n	O
剂	E-n	O
的	S-ude1	O
配	B-vn	O
备	E-vn	O
都	S-d	O
比	B-d	O
较	E-d	O
齐	B-a	O
全	E-a	O
，	S-wd	O
可	B-n	O
及	I-n	O
性	E-n	O
也	S-d	O
很	S-d	O
高	S-a	O
，	S-wd	O
医	B-n	B-gro
务	E-n	I-gro
人	B-n	I-gro
员	E-n	E-gro
会	S-v	O
提	B-v	O
醒	E-v	O
发	B-vi	O
热	E-vi	O
、	S-wn	O
咳	B-vi	O
嗽	E-vi	O
等	S-udeng	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
传	B-n	O
染	I-n	O
病	E-n	O
患	B-n	B-gro
者	E-n	E-gro
佩	B-v	O
戴	E-v	O
口	B-n	O
罩	E-n	O
，	S-wd	O
有	B-rz	O
些	E-rz	O
医	B-n	O
院	E-n	O
为	S-p	O
方	B-a	O
便	E-a	O
患	B-n	B-gro
者	E-n	E-gro
和	S-cc	O
家	B-n	O
属	E-n	O
还	S-d	O
配	B-v	O
备	E-v	O
了	S-ule	O
口	B-n	O
罩	E-n	O
售	B-v	O
卖	E-v	O
机	S-ng	O
，	S-wd	O
这	B-rz	O
些	E-rz	O
措	B-n	O
施	E-n	O
大	B-d	O
大	E-d	O
提	B-v	O
升	E-v	O
了	S-ule	O
我	B-n	O
国	E-n	O
医	B-n	O
疗	E-n	O
系	B-n	O
统	E-n	O
在	S-p	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
传	B-n	O
染	I-n	O
病	E-n	O
方	B-n	O
面	E-n	O
的	S-ude1	O
防	S-v	O
控	S-v	O
能	B-n	O
力	E-n	O
。	S-wj	O

李	S-nr1	B-nr
六	B-nr2	I-nr
亿	E-nr2	E-nr
表	B-v	O
示	E-v	O
，	S-wd	O
在	S-p	O
2	B-m	B-num
0	I-m	I-num
0	I-m	I-num
3	E-m	E-num
年	S-t	O
暴	B-n	O
发	E-n	O
S	B-n	B-dis
A	I-n	I-dis
R	I-n	I-dis
S	E-n	E-dis
之	B-f	O
后	E-f	O
，	S-wd	O
国	B-n	O
家	E-n	O
制	B-v	O
定	E-v	O
和	S-cc	O
完	B-v	O
善	E-v	O
了	S-ule	O
一	S-m	O
系	B-q	O
列	E-q	O
传	B-n	O
染	I-n	O
病	E-n	O
和	S-cc	O
医	B-n	O
院	E-n	O
感	B-n	O
染	E-n	O
防	S-v	O
控	S-v	O
相	B-vi	O
关	E-vi	O
的	S-ude1	O
法	B-n	O
律	E-n	O
法	B-n	O
规	E-n	O
，	S-wd	O
大	B-d	O
大	E-d	O
促	B-v	O
进	E-v	O
和	S-cc	O
规	B-v	O
范	E-v	O
了	S-ule	O
各	B-r	O
级	E-r	O
医	B-n	O
疗	E-n	O
机	B-n	O
构	E-n	O
传	B-n	O
染	I-n	O
病	E-n	O
和	S-cc	O
医	B-n	O
院	E-n	O
感	B-n	O
染	E-n	O
的	S-ude1	O
防	S-v	O
控	S-v	O
工	B-vn	O
作	E-vn	O
。	S-wj	O

各	B-r	O
级	E-r	O
医	B-n	O
院	E-n	O
依	B-p	O
据	E-p	O
国	B-n	O
家	E-n	O
法	B-n	O
规	E-n	O
与	S-cc	O
标	B-n	O
准	E-n	O
制	B-v	O
定	E-v	O
出	S-vf	O
了	S-ule	O
配	B-a	O
套	E-a	O
制	B-n	O
度	E-n	O
落	B-v	O
实	E-v	O
，	S-wd	O
建	B-v	O
立	E-v	O
了	S-ule	O
相	B-vi	O
应	E-vi	O
的	S-ude1	O
管	B-vn	O
理	E-vn	O
部	B-n	O
门	E-n	O
和	S-cc	O
专	B-n	O
业	E-n	O
队	B-n	O
伍	E-n	O
，	S-wd	O
加	B-v	O
强	E-v	O
了	S-ule	O
专	B-n	B-gro
业	E-n	I-gro
人	B-n	I-gro
员	E-n	E-gro
传	B-n	O
染	I-n	O
病	E-n	O
和	S-cc	O
医	B-n	O
院	E-n	O
感	B-n	O
染	E-n	O
管	B-vn	O
理	E-vn	O
知	B-n	O
识	E-n	O
与	S-cc	O
技	B-n	O
能	E-n	O
的	S-ude1	O
培	B-vn	O
训	E-vn	O
，	S-wd	O
而	B-c	O
且	E-c	O
医	B-n	O
院	E-n	O
的	S-ude1	O
管	B-vn	O
理	E-vn	O
部	B-n	O
门	E-n	O
、	S-wn	O
临	B-vn	O
床	E-vn	O
、	S-wn	O
医	B-n	O
技	E-n	O
、	S-wn	O
后	B-n	O
勤	E-n	O
等	S-udeng	O
相	B-d	O
互	E-d	O
协	B-vi	O
作	E-vi	O
，	S-wd	O
为	S-p	O
传	B-n	O
染	I-n	O
病	E-n	O
的	S-ude1	O
防	S-v	O
控	S-v	O
建	B-v	O
立	E-v	O
了	S-ule	O
比	B-d	O
较	E-d	O
完	B-v	O
善	E-v	O
的	S-ude1	O
体	B-n	O
系	E-n	O
。	S-wj	O

（	S-wkz	O
记	B-n	B-gro
者	E-n	E-gro
刘	S-nr1	B-nr
昶	B-nr2	I-nr
荣	E-nr2	E-nr
）	S-wky	O
(	S-wkz	O
责	S-ng	O
编	S-v	O
：	S-wp	O
许	S-nr1	B-nr
心	B-nr2	I-nr
怡	E-nr2	E-nr
、	S-wn	O
崔	S-nr1	B-nr
元	B-nr2	I-nr
苑	E-nr2	E-nr
)	S-wky	O
呼	B-n	O
吸	I-n	O
科	E-n	O
病	B-n	O
房	E-n	O
出	S-vf	O
多	B-ry	O
少	E-ry	O
入	S-v	O
多	B-ry	O
少	E-ry	O
一	S-m	O
床	S-n	O
难	S-ad	O
求	S-v	O
1	S-m	S-num
月	S-t	O
流	B-n	B-dis
感	E-n	E-dis
达	S-v	O
高	B-n	O
峰	I-n	O
期	E-n	O
专	B-n	O
家	E-n	O
：	S-wp	O
科	B-n	O
学	E-n	O
防	B-vn	O
治	E-vn	O
流	B-n	B-dis
感	E-n	E-dis
并	S-cc	O
不	S-d	O
可	B-a	O
怕	E-a	O
2	B-m	B-num
0	I-m	I-num
2	I-m	I-num
0	E-m	E-num
年	S-t	O
0	B-m	B-num
1	E-m	E-num
月	S-t	O
0	B-m	B-num
8	E-m	E-num
日	S-t	O
1	B-m	B-num
0	E-m	E-num
:	B-m	O
5	I-m	B-num
7	E-m	E-num
来	B-n	O
源	E-n	O
：	S-wp	O
燕	B-ns	O
赵	E-ns	O
晚	B-n	O
报	E-n	O
日	B-t	O
前	E-t	O
，	S-wd	O
省	S-n	B-org
疾	B-v	I-org
控	E-v	I-org
中	B-n	I-org
心	E-n	E-org
发	B-v	O
布	E-v	O
信	B-n	O
息	E-n	O
，	S-wd	O
预	B-v	O
计	E-v	O
今	B-t	O
年	E-t	O
1	S-m	S-num
月	S-t	O
流	B-n	B-dis
感	E-n	E-dis
达	B-v	O
到	E-v	O
高	B-n	O
峰	I-n	O
期	E-n	O
，	S-wd	O
甲	S-Mg	O
、	S-wn	O
乙	B-n	B-pat
型	E-n	I-pat
流	B-n	I-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
可	B-v	O
能	E-v	O
会	S-v	O
共	B-d	O
同	E-d	O
流	B-n	O
行	E-n	O
。	S-wj	O

那	B-c	O
么	E-c	O
，	S-wd	O
现	B-t	O
在	E-t	O
情	B-n	O
况	E-n	O
到	B-d	O
底	E-d	O
如	B-ryv	O
何	E-ryv	O
？	S-ww	O

记	B-n	B-gro
者	E-n	E-gro
连	B-dl	O
日	I-dl	O
来	E-dl	O
探	B-v	O
访	E-v	O
发	B-v	O
现	E-v	O
，	S-wd	O
有	B-rz	O
的	E-rz	O
医	B-n	O
院	E-n	O
急	B-n	O
诊	E-n	O
患	B-n	B-gro
者	E-n	E-gro
明	B-ad	O
显	E-ad	O
增	B-v	O
加	E-v	O
，	S-wd	O
不	B-m	O
少	E-m	O
家	B-n	O
庭	E-n	O
还	S-d	O
出	B-v	O
现	E-v	O
了	S-ule	O
一	B-mq	O
个	E-mq	O
患	B-n	B-gro
儿	E-n	E-gro
传	B-n	O
染	E-n	O
一	B-n	O
家	I-n	O
子	E-n	O
的	S-ude1	O
现	B-n	O
象	E-n	O
。	S-wj	O

流	B-n	B-dis
感	E-n	E-dis
高	B-b	O
发	E-b	O
，	S-wd	O
给	S-p	O
人	B-n	O
们	E-n	O
的	S-ude1	O
生	B-vn	O
活	E-vn	O
带	B-v	O
来	E-v	O
了	S-ule	O
不	B-m	O
少	E-m	O
麻	B-an	O
烦	E-an	O
，	S-wd	O
有	B-rz	O
的	E-rz	O
家	B-n	B-gro
长	E-n	E-gro
一	S-d	O
看	B-v	O
到	E-v	O
孩	B-n	B-gro
子	E-n	E-gro
感	B-vi	O
冒	E-vi	O
，	S-wd	O
就	S-d	O
心	B-al	O
急	I-al	O
火	I-al	O
燎	E-al	O
地	S-ude2	O
去	S-vf	O
医	B-n	O
院	E-n	O
，	S-wd	O
不	B-c	O
过	E-c	O
医	B-n	O
疗	E-n	O
专	B-n	O
家	E-n	O
提	B-v	O
醒	E-v	O
：	S-wp	O
只	B-c	O
要	E-c	O
科	B-n	O
学	E-n	O
防	B-vn	O
治	E-vn	O
，	S-wd	O
对	B-vl	O
症	I-vl	O
下	I-vl	O
药	E-vl	O
，	S-wd	O
其	B-d	O
实	E-d	O
流	B-n	B-dis
感	E-n	E-dis
并	S-cc	O
不	S-d	O
可	B-a	O
怕	E-a	O
。	S-wj	O

宝	B-n	O
宝	E-n	O
病	B-v	O
倒	E-v	O
妈	B-n	O
妈	E-n	O
心	B-a	O
焦	E-a	O
，	S-wd	O
家	B-n	B-gro
长	E-n	E-gro
和	S-cc	O
大	B-n	O
夫	E-n	O
联	B-vd	O
手	E-vd	O
战	S-vg	O
流	B-n	B-dis
感	E-n	E-dis
1	S-m	S-num
月	S-t	O
5	S-m	S-num
日	S-t	O
一	B-t	O
早	E-t	O
，	S-wd	O
河	B-ns	B-org
北	I-ns	I-org
省	E-ns	I-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
呼	B-n	O
吸	I-n	O
一	I-n	O
科	E-n	O
主	B-n	O
任	E-n	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
早	B-d	O
早	E-d	O
起	B-vi	O
床	E-vi	O
，	S-wd	O
洗	S-v	O
漱	S-v	O
完	S-vi	O
，	S-wd	O
他	S-rr	O
从	S-p	O
冰	B-n	O
箱	E-n	O
里	S-f	O
拿	S-v	O
出	S-vf	O
一	S-m	O
袋	S-q	O
牛	B-n	O
奶	E-n	O
就	S-d	O
匆	B-d	O
匆	E-d	O
往	S-p	O
医	B-n	O
院	E-n	O
赶	S-v	O
。	S-wj	O

“	S-wyz	O
自	B-p	O
从	E-p	O
进	B-v	O
入	E-v	O
流	B-n	B-dis
感	E-n	E-dis
高	B-b	O
发	E-b	O
季	S-ng	O
，	S-wd	O
我	S-rr	O
每	B-r	O
个	E-r	O
周	B-t	O
六	E-t	O
周	B-t	O
日	E-t	O
全	B-d	O
都	E-d	O
排	S-v	O
上	S-vf	O
了	S-ule	O
门	B-n	O
诊	E-n	O
，	S-wd	O
每	S-rz	O
次	S-qv	O
到	S-v	O
诊	B-n	O
室	E-n	O
的	S-ude1	O
时	B-n	O
候	E-n	O
，	S-wd	O
就	S-d	O
已	B-d	O
经	E-d	O
有	S-vyou	O
患	B-n	B-gro
者	E-n	E-gro
在	S-p	O
诊	B-n	O
室	E-n	O
等	B-v	O
候	E-v	O
了	S-y	O
，	S-wd	O
所	B-c	O
以	E-c	O
我	S-rr	O
每	B-r	O
次	E-r	O
都	S-d	O
会	S-v	O
早	B-n	O
点	E-n	O
过	B-vf	O
去	E-vf	O
。	S-wj	O

”	S-wyy	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
说	S-v	O
。	S-wj	O

7	S-m	S-num
时	S-t	O
4	B-m	B-num
5	E-m	E-num
分	S-t	O
，	S-wd	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
来	B-v	O
到	E-v	O
位	B-v	O
于	E-v	O
河	B-ns	B-org
北	I-ns	I-org
省	E-ns	I-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
二	S-m	O
楼	S-n	O
大	B-n	O
厅	E-n	O
南	B-f	O
部	E-f	O
的	S-ude1	O
儿	B-n	O
内	I-n	O
科	E-n	O
诊	B-n	O
室	E-n	O
一	S-m	O
区	S-n	O
。	S-wj	O

此	B-r	O
时	E-r	O
，	S-wd	O
门	B-s	O
口	E-s	O
已	B-d	O
经	E-d	O
挤	S-v	O
得	S-ude3	O
满	B-z	O
满	E-z	O
的	S-ude1	O
。	S-wj	O

“	S-wyz	O
主	B-n	O
任	E-n	O
，	S-wd	O
我	B-r	O
家	E-r	O
孩	B-n	B-gro
子	E-n	E-gro
已	B-d	O
经	E-d	O
发	B-vi	O
烧	E-vi	O
4	S-m	S-num
天	S-qt	O
了	S-y	O
，	S-wd	O
高	B-n	O
烧	E-n	O
不	S-d	O
退	S-v	O
，	S-wd	O
还	S-d	O
经	B-d	O
常	E-d	O
咳	B-vi	O
嗽	E-vi	O
，	S-wd	O
之	B-f	O
前	E-f	O
医	B-n	O
生	E-n	O
给	S-p	O
开	S-v	O
了	S-ule	O
些	S-q	O
药	S-n	O
，	S-wd	O
但	S-c	O
孩	B-n	B-gro
子	E-n	E-gro
还	S-d	O
是	S-vshi	O
一	B-d	O
直	E-d	O
发	B-vi	O
烧	E-vi	O
3	B-m	B-num
9	E-m	E-num
℃	S-q	O
多	S-a	O
。	S-wj	O

请	S-v	O
问	S-v	O
我	S-rr	O
孩	B-n	B-gro
子	E-n	E-gro
的	S-ude1	O
情	B-n	O
况	E-n	O
，	S-wd	O
会	S-v	O
是	S-vshi	O
流	B-n	B-dis
感	E-n	E-dis
吗	S-y	O
？	S-ww	O

”	S-wyy	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
刚	S-d	O
进	S-vf	O
诊	B-n	O
室	E-n	O
还	S-d	O
没	S-d	O
坐	B-vi	O
下	E-vi	O
，	S-wd	O
一	S-m	O
位	S-q	O
抱	S-v	O
着	S-uzhe	O
孩	B-n	B-gro
子	E-n	E-gro
的	S-ude1	O
母	B-n	O
亲	E-n	O
焦	B-a	O
急	E-a	O
地	S-ude2	O
说	S-v	O
。	S-wj	O

听	S-v	O
到	S-v	O
孩	B-n	B-gro
子	E-n	E-gro
母	B-n	O
亲	E-n	O
的	S-ude1	O
话	S-n	O
，	S-wd	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
赶	B-d	O
忙	E-d	O
穿	S-v	O
好	S-a	O
白	B-n	O
大	I-n	O
褂	E-n	O
进	B-v	O
入	E-v	O
工	B-vn	O
作	E-vn	O
状	B-n	O
态	E-n	O
。	S-wj	O

他	S-rr	O
检	B-v	O
查	E-v	O
后	S-f	O
，	S-wd	O
告	B-v	O
诉	E-v	O
孩	B-n	B-gro
子	E-n	E-gro
的	S-ude1	O
母	B-n	O
亲	E-n	O
孩	B-n	B-gro
子	E-n	E-gro
肺	S-n	S-nb
里	S-f	O
没	S-v	O
事	S-n	O
，	S-wd	O
但	B-c	O
是	E-c	O
孩	B-n	B-gro
子	E-n	E-gro
的	S-ude1	O
症	B-n	O
状	E-n	O
符	B-v	O
合	E-v	O
流	B-n	B-dis
感	E-n	E-dis
的	S-ude1	O
症	B-n	O
状	E-n	O
，	S-wd	O
由	B-c	O
于	E-c	O
缺	B-v	O
乏	E-v	O
必	B-a	O
要	E-a	O
的	S-ude1	O
相	B-vn	O
关	E-vn	O
检	B-vn	O
查	E-vn	O
指	B-n	O
标	E-n	O
，	S-wd	O
仅	S-d	O
凭	S-p	O
症	B-n	O
状	E-n	O
无	B-v	O
法	E-v	O
明	B-ad	O
确	E-ad	O
得	B-v	O
出	E-v	O
结	B-n	O
论	E-n	O
，	S-wd	O
建	B-v	O
议	E-v	O
做	S-v	O
一	B-mq	O
个	E-mq	O
血	B-n	S-nb
常	I-n	O
规	E-n	O
和	S-cc	O
咽	B-n	S-nb
拭	I-n	O
子	E-n	O
检	B-vn	O
测	E-vn	O
。	S-wj	O

在	S-p	O
开	S-v	O
完	S-vi	O
化	B-v	O
验	E-v	O
检	B-n	O
查	I-n	O
单	E-n	O
后	S-f	O
，	S-wd	O
这	S-rzv	O
位	S-q	O
母	B-n	O
亲	E-n	O
抱	S-v	O
着	S-uzhe	O
孩	B-n	B-gro
子	E-n	E-gro
就	S-d	O
匆	B-d	O
匆	E-d	O
离	B-vi	O
去	E-vi	O
了	S-y	O
。	S-wj	O

“	S-wyz	O
前	S-f	O
些	S-q	O
日	B-n	O
子	E-n	O
孩	B-n	B-gro
子	E-n	E-gro
一	B-d	O
直	E-d	O
发	B-vi	O
烧	E-vi	O
，	S-wd	O
现	B-t	O
在	E-t	O
烧	S-vi	O
退	S-v	O
了	S-ule	O
又	S-d	O
一	B-d	O
直	E-d	O
咳	B-vi	O
嗽	E-vi	O
，	S-wd	O
咳	B-vi	O
嗽	E-vi	O
了	S-ule	O
半	S-m	O
个	S-q	O
多	S-a	O
月	S-n	O
了	S-y	O
，	S-wd	O
吃	S-v	O
药	S-n	O
也	S-d	O
不	B-v	O
见	E-v	O
好	S-a	O
，	S-wd	O
请	B-v	O
问	E-v	O
该	S-v	O
怎	B-ryv	O
么	I-ryv	O
办	E-ryv	O
？	S-ww	O

”	S-wyy	O
还	S-d	O
没	S-d	O
喘	S-v	O
口	S-q	O
气	S-n	O
，	S-wd	O
又	S-d	O
有	S-vyou	O
一	S-m	O
对	S-q	O
家	B-n	B-gro
长	E-n	E-gro
抱	S-v	O
着	S-uzhe	O
孩	B-n	B-gro
子	E-n	E-gro
进	B-vf	O
来	E-vf	O
说	S-v	O
。	S-wj	O

“	S-wyz	O
孩	B-n	B-gro
子	E-n	E-gro
先	S-d	O
发	B-vi	O
烧	E-vi	O
后	S-f	O
咳	B-vi	O
嗽	E-vi	O
，	S-wd	O
一	B-vl	O
般	I-vl	O
来	I-vl	O
说	E-vl	O
先	S-d	O
发	B-vi	O
烧	E-vi	O
时	S-ng	O
多	S-m	O
是	S-vshi	O
有	S-vyou	O
感	B-n	O
染	E-n	O
、	S-wn	O
有	S-vyou	O
炎	B-n	O
症	E-n	O
，	S-wd	O
至	B-p	O
于	E-p	O
咳	B-vi	O
嗽	E-vi	O
时	B-n	O
间	E-n	O
较	S-d	O
长	S-a	O
，	S-wd	O
原	B-n	O
因	E-n	O
就	S-d	O
比	B-d	O
较	E-d	O
多	S-a	O
了	S-y	O
。	S-wj	O

在	S-p	O
治	B-v	O
疗	E-v	O
时	S-ng	O
，	S-wd	O
一	B-c	O
方	I-c	O
面	E-c	O
要	S-v	O
注	B-v	O
意	E-v	O
控	B-v	O
制	E-v	O
感	B-n	O
染	E-n	O
，	S-wd	O
另	B-c	O
一	I-c	O
方	I-c	O
面	E-c	O
则	S-d	O
要	S-v	O
通	B-p	O
过	E-p	O
必	B-a	O
要	E-a	O
的	S-ude1	O
检	B-vn	O
测	E-vn	O
，	S-wd	O
通	B-p	O
过	E-p	O
用	S-p	O
药	S-n	O
或	S-c	O
雾	B-v	O
化	E-v	O
等	S-udeng	O
对	S-p	O
孩	B-n	B-gro
子	E-n	E-gro
进	B-vx	O
行	E-vx	O
消	B-vn	O
炎	E-vn	O
、	S-wn	O
止	B-vn	O
咳	E-vn	O
、	S-wn	O
抗	S-v	O
过	B-vi	O
敏	E-vi	O
治	B-v	O
疗	E-v	O
。	S-wj	O

”	S-wyy	O
…	B-ws	O
…	E-ws	O
9	S-m	S-num
时	S-t	O
1	B-m	B-num
0	E-m	E-num
分	S-t	O
，	S-wd	O
之	B-f	O
前	E-f	O
那	S-rzv	O
位	S-q	O
母	B-n	O
亲	E-n	O
抱	S-v	O
着	S-uzhe	O
孩	B-n	B-gro
子	E-n	E-gro
拿	S-v	O
着	S-uzhe	O
检	B-v	O
验	E-v	O
结	B-n	O
果	E-n	O
回	B-v	O
来	E-v	O
了	S-ule	O
：	S-wp	O
流	B-n	B-dis
感	E-n	E-dis
阳	B-n	O
性	E-n	O
。	S-wj	O

“	S-wyz	O
孩	B-n	B-gro
子	E-n	E-gro
得	B-vi	O
了	E-vi	O
流	B-n	B-dis
感	E-n	E-dis
，	S-wd	O
不	B-c	O
过	E-c	O
不	B-d	O
要	E-d	O
太	S-d	O
着	B-a	O
急	E-a	O
，	S-wd	O
孩	B-n	B-gro
子	E-n	E-gro
的	S-ude1	O
症	B-n	O
状	E-n	O
比	B-d	O
较	E-d	O
轻	S-a	O
，	S-wd	O
吃	S-v	O
点	S-qt	O
奥	B-n	B-med
司	I-n	I-med
他	I-n	I-med
韦	E-n	E-med
，	S-wd	O
体	B-n	O
质	E-n	O
好	S-a	O
的	S-ude1	O
话	S-n	O
估	B-v	O
计	E-v	O
两	B-m	O
三	E-m	O
天	S-qt	O
烧	S-vi	O
就	S-d	O
退	S-v	O
了	S-y	O
。	S-wj	O

”	S-wyy	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
边	S-d	O
说	S-v	O
边	S-k	O
给	S-p	O
孩	B-n	B-gro
子	E-n	E-gro
开	S-v	O
着	S-uzhe	O
药	S-n	O
。	S-wj	O

“	S-wyz	O
进	B-v	O
入	E-v	O
流	B-n	B-dis
感	E-n	E-dis
高	B-b	O
发	E-b	O
季	S-ng	O
以	B-f	O
后	E-f	O
，	S-wd	O
我	S-rr	O
几	B-d	O
乎	E-d	O
每	S-rz	O
次	S-qv	O
出	B-vi	O
诊	E-vi	O
都	S-d	O
得	S-ude3	O
看	S-v	O
1	B-m	B-num
0	I-m	I-num
0	E-m	E-num
多	S-m	O
个	S-q	O
孩	B-n	B-gro
子	E-n	E-gro
。	S-wj	O

”	S-wyy	O
田	S-nr1	B-nr
利	B-nr2	I-nr
远	E-nr2	E-nr
说	S-v	O
，	S-wd	O
“	S-wyz	O
我	B-rr	O
们	E-rr	O
呼	B-n	O
吸	I-n	O
一	I-n	O
科	E-n	O
病	B-n	O
房	E-n	O
有	S-vyou	O
1	B-m	B-num
0	I-m	I-num
0	E-m	E-num
多	S-m	O
个	S-q	O
床	B-n	O
位	E-n	O
，	S-wd	O
早	S-tg	O
就	S-d	O
住	S-vi	O
满	S-a	O
了	S-y	O
，	S-wd	O
而	B-c	O
且	E-c	O
每	S-rz	O
次	S-qv	O
都	S-d	O
是	S-vshi	O
出	S-vf	O
多	B-ry	O
少	E-ry	O
入	S-v	O
多	B-ry	O
少	E-ry	O
，	S-wd	O
一	S-m	O
床	S-n	O
难	S-ad	O
求	S-v	O
。	S-wj	O

”	S-wyy	O
急	B-n	O
诊	E-n	O
输	B-vn	O
液	E-vn	O
大	B-n	O
厅	E-n	O
一	S-m	O
天	S-qt	O
最	S-d	O
多	S-a	O
7	B-m	B-num
0	I-m	I-num
0	E-m	E-num
个	S-q	O
孩	B-n	B-gro
子	E-n	E-gro
输	B-vi	O
液	E-vi	O
1	S-m	S-num
月	S-t	O
5	S-m	S-num
日	S-t	O
1	B-m	B-num
4	E-m	E-num
时	S-t	O
，	S-wd	O
记	B-n	B-gro
者	E-n	E-gro
再	B-d	O
次	E-d	O
来	B-v	O
到	E-v	O
了	S-ule	O
省	S-n	B-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
门	B-n	O
诊	E-n	O
楼	S-n	O
二	S-m	O
楼	S-n	O
的	S-ude1	O
急	B-n	O
诊	E-n	O
输	B-vn	O
液	E-vn	O
大	B-n	O
厅	E-n	O
，	S-wd	O
这	B-rzs	O
里	E-rzs	O
依	B-d	O
然	E-d	O
挤	S-v	O
得	S-ude3	O
满	B-z	O
满	E-z	O
的	S-ude1	O
，	S-wd	O
很	B-m	O
多	E-m	O
家	B-n	B-gro
长	E-n	E-gro
因	B-c	O
为	E-c	O
没	B-d	O
有	E-d	O
输	B-vi	O
液	E-vi	O
椅	S-ng	O
位	S-ng	O
，	S-wd	O
只	B-v	O
能	E-v	O
抱	S-v	O
着	S-uzhe	O
孩	B-n	B-gro
子	E-n	E-gro
站	S-vi	O
着	S-uzhe	O
给	S-p	O
孩	B-n	B-gro
子	E-n	E-gro
输	S-v	O
。	S-wj	O

而	S-cc	O
此	B-r	O
时	E-r	O
急	B-n	O
诊	E-n	O
输	B-vn	O
液	E-vn	O
大	B-n	O
厅	E-n	O
内	S-f	O
的	S-ude1	O
叫	B-vi	O
号	E-vi	O
显	B-n	O
示	I-n	O
屏	E-n	O
上	S-f	O
显	B-v	O
示	E-v	O
，	S-wd	O
此	B-r	O
时	E-r	O
已	S-d	O
经	S-p	O
叫	S-vi	O
到	S-v	O
1	B-m	B-num
2	I-m	I-num
9	E-m	E-num
号	S-q	O
。	S-wj	O

“	S-wyz	O
人	S-n	O
真	B-d	O
是	E-d	O
太	S-d	O
多	S-a	O
了	S-y	O
，	S-wd	O
前	B-t	O
天	E-t	O
我	B-rr	O
们	E-rr	O
带	S-v	O
孩	B-n	B-gro
子	E-n	E-gro
来	S-vf	O
输	B-vi	O
液	E-vi	O
，	S-wd	O
9	S-m	S-num
点	S-t	O
来	S-f	O
的	S-ude1	O
1	B-m	B-num
1	E-m	E-num
点	S-t	O
才	S-d	O
输	S-v	O
上	S-f	O
，	S-wd	O
昨	B-t	O
天	E-t	O
带	S-v	O
孩	B-n	B-gro
子	E-n	E-gro
来	S-f	O
，	S-wd	O
1	B-m	B-num
0	E-m	E-num
点	S-t	O
来	S-f	O
的	S-ude1	O
1	B-m	B-num
2	E-m	E-num
点	S-t	O
半	S-m	O
才	S-d	O
输	S-v	O
上	S-vf	O
。	S-wj	O

今	B-t	O
天	E-t	O
虽	B-c	O
然	E-c	O
人	S-n	O
少	S-a	O
点	S-qt	O
，	S-wd	O
但	S-c	O
也	S-d	O
等	S-v	O
了	S-ule	O
很	S-d	O
久	S-a	O
。	S-wj	O

”	S-wyy	O
陪	B-vn	O
同	E-vn	O
孩	B-n	B-gro
子	E-n	E-gro
输	B-vi	O
液	E-vi	O
的	S-ude1	O
萧	S-nr1	O
女	B-n	O
士	E-n	O
说	S-v	O
。	S-wj	O

“	S-wyz	O
现	B-t	O
在	E-t	O
人	S-n	O
算	S-v	O
一	S-m	O
天	S-qt	O
中	S-f	O
最	S-d	O
少	S-a	O
的	S-ude1	O
时	B-n	O
候	E-n	O
了	S-y	O
